date,type,status,model,oblast,lat,lon
2024-02-06,Infantry fighting vehicles,Destroyed,BMP-1(P),"Spirne, Bakhmut raion",48.79278,38.2448
2024-02-06,Transport,Damaged,Ural-4320,"Kurdiumivka, Bakhmut raion",,
2024-02-07,Infantry fighting vehicles,Destroyed,BMP-1(P),"Avdiivske (Pervomaiske), Pokrovsk raion",48.080919,37.625915
2024-02-07,Tanks,Damaged,Unknown tank,"Solodke, Volnovakha raion",47.81597,37.47692
2024-02-07,Engineering,Damaged,BREM-1(M) armoured recovery vehicle,"Solodke, Volnovakha raion",47.81597,37.47692
2024-02-07,Infantry fighting vehicles,Destroyed,BMP-1 or -2,"Robotyne, Polohy raion",47.46214,35.79217
2024-02-07,Tanks,Destroyed,T-80BVM Obr. 2022,"Nevelske, Pokrovsk raion",48.05067,37.59889
2024-02-07,Transport,Destroyed,KamAZ 6x6,East Ukraine,,
2024-02-07,Transport,Destroyed,KamAZ 6x6,Kherson oblast,,
2024-02-07,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Avdiivske (Pervomaiske), Pokrovsk raion",,
2024-02-07,Transport,Destroyed,Ural-4320,"Polohy raion, Zaporizhzhia oblast",,
2024-02-07,Infantry fighting vehicles,Destroyed,BMP-2(K),"Dibrova, Siverskodonetsk raion",49.02843,38.10134
2024-02-07,Infantry fighting vehicles,Destroyed,Unknown IFV,Donetsk oblast,,
2024-02-07,Engineering,Destroyed,'Zemledeliye' remote mine-laying system,,,
2024-02-07,Tanks,Destroyed,Unknown T-72 Obr. 2022,"Dibrova, Siverskodonetsk raion",48.98912,38.09398
2024-02-08,Anti-aircraft systems,Destroyed,Launcher for 'Buk',"Orikhove, Donetsk raion",48.121963,38.123177
2024-02-08,Infantry fighting vehicles,Destroyed,BMP-1(P),"Bilohorivka, Siverskodonetsk raion",48.9281098,38.2574631
2024-02-08,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Bilohorivka, Siverskodonetsk raion",48.92359476,38.25923948
2024-02-08,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Avdiivske (Pervomaiske), Pokrovsk raion",48.077872,37.632345
2024-02-08,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Avdiivske (Pervomaiske), Pokrovsk raion",48.077775,37.631671
2024-02-08,Drones,Destroyed,'Granat-4' reconnaissance UAV,,,
2024-02-08,Tanks,Destroyed,T-72B Obr. 1989,"Volnovakha raion, Donetsk oblast",,
2024-02-09,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Andriivka, Bakhmut raion",48.49045,37.98158
2024-02-09,Infantry fighting vehicles,Destroyed,BMP-2(K),"Avdiivka, Pokrovsk raion",,
2024-02-09,Infantry fighting vehicles,Destroyed,BTR-82A(M),East Ukraine,,
2024-02-09,Tanks,Destroyed,Unknown tank,East Ukraine,,
2024-02-09,Transport,Destroyed,KamAZ 6x6,East Ukraine,,
2024-02-09,Infantry fighting vehicles,Destroyed,BMP-3,"Berkhivka, Bakhmut raion",48.647583,37.952333
2024-02-09,Infantry fighting vehicles,Destroyed,BMP-1(P),"Bakhmut raion, Donetsk oblast",,
2024-02-09,Infantry fighting vehicles,Destroyed,BMP-2(K),"Bilohorivka, Siverskodonetsk raion",48.9373682018,38.2686616997
2024-02-09,Infantry fighting vehicles,Damaged,BMP-1(P),"Bilohorivka, Siverskodonetsk raion",,
2024-02-09,Infantry fighting vehicles,Destroyed,BTR-82A(M),,,
2024-02-10,Infantry fighting vehicles,Destroyed,BMP-1 or -2,"Klishchiivka, Bakhmut raion",48.52706,37.99248
2024-02-10,Transport,Destroyed,Ural-4320,"Solodke, Volnovakha raion",47.80185,37.46389
2024-02-10,Transport,Destroyed,Ural-43206,"Obryvka, Kakhovka raion",46.6633,33.23517
2024-02-11,Tanks,Destroyed,Unknown tank,"Spartak, Donetsk raion",48.084602,37.756325
2024-02-11,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Avdiivske (Pervomaiske), Pokrovsk raion",48.0687015,37.6431283
2024-02-11,Infantry fighting vehicles,Destroyed,BMP-1(P),"Robotyne, Polohy raion",47.465139,35.793806
2024-02-11,Infantry fighting vehicles,Destroyed,MT-LB(V),"Pisky, Pokrovsk raion",48.072361,37.671611
2024-02-11,Infantry fighting vehicles,Destroyed,MT-LB(V),"Vodiane, Pokrovsk raion",48.100361,37.643611
2024-02-11,Infantry fighting vehicles,Damaged,MT-LB(V),"Pisky, Pokrovsk raion",48.071806,37.651028
2024-02-11,Self-propelled artillery,Destroyed,152mm 2S3(M) 'Akatsiya',"Kupiansk raion, Kharkiv oblast",,
2024-02-11,Transport,Damaged,KamAZ 6x6,"Radensk, Kherson raion",46.564347,32.916649
2024-02-11,Transport,Damaged,KamAZ 6x6,"Radensk, Kherson raion",46.564347,32.916649
2024-02-11,Transport,Damaged,Ural-43206,"Rostov-on-Don, Rostov oblast",,
2024-02-11,Infantry fighting vehicles,Abandoned,BTR-82AT,"Robotyne, Polohy raion",47.44438,35.81544
2024-02-11,Self-propelled artillery,Destroyed,240mm 2S4 'Tyulpan',Donetsk oblast,,
2024-02-11,Tanks,Abandoned,T-62MV,"Tonenke, Pokrovsk raion",48.115358,37.62835
2024-02-11,Tanks,Destroyed,T-62 Obr. 1975,"Vodiane, Pokrovsk raion",48.1082815,37.6300023
2024-02-11,Tanks,Destroyed,T-62 Obr. 1967,"Vodiane, Pokrovsk raion",48.1104961,37.6294853
2024-02-11,Infantry fighting vehicles,Destroyed,MT-LB(V),"Pivnichne (Sieverne), Pokrovsk raion",48.113306,37.682806
2024-02-12,Infantry fighting vehicles,Destroyed,MT-LB(V),"Synkivka, Kupiansk raion",49.77477,37.68451
2024-02-12,Tanks,Destroyed,T-72B3,"Synkivka, Kupiansk raion",49.775,37.68413
2024-02-12,Tanks,Destroyed,T-90S,"Bilohorivka, Siverskodonetsk raion",48.912528,38.272569
2024-02-12,Tanks,Damaged,T-62M,"Avdiivka, Pokrovsk raion",48.113417,37.771389
2024-02-12,Tanks,Destroyed,T-62M,"Avdiivka, Pokrovsk raion",48.113861,37.76775
2024-02-12,Infantry fighting vehicles,Destroyed,BMD-2,"Khromove, Bakhmut raion",48.604946,37.919121
2024-02-12,Tanks,Destroyed,T-72B3 Obr. 2022,Luhansk oblast,,
2024-02-12,Tanks,Destroyed,T-72B3 Obr. 2022,Luhansk oblast,,
2024-02-12,Infantry fighting vehicles,Destroyed,BMP-3,Zaporizhzhia oblast,,
2024-02-12,Infantry fighting vehicles,Destroyed,BMP-2(K),Luhansk oblast,,
2024-02-12,Infantry fighting vehicles,Destroyed,MT-LBVM(K),"Bakhmut, Bakhmut raion",48.573145,37.954177
2024-02-13,Tanks,Destroyed,T-72*,"Terny, Kramatorsk raion",49.087779,38.021568
2024-02-13,Transport,Destroyed,KamAZ 6x6,Kherson oblast,,
2024-02-13,Transport,Damaged,Ural-4320,Donetsk oblast,,
2024-02-13,Towed artillery,Damaged,100mm 2A29 MT-12 'Rapira' anti-tank gun,,,
2024-02-14,Vessels,Destroyed,Project 775 landing ship,Black Sea,44.38881,33.88481
2024-02-14,Anti-aircraft systems,Destroyed,9A34M/35M TELAR (for 9K35 'Strela-10'),"Mala Komyshuvakha, Izium raion",49.10577,37.209893
2024-02-14,Infantry fighting vehicles,Destroyed,BMP-2(K),"Bilohorivka, Siverskodonetsk raion",48.92314,38.26343
2024-02-14,Infantry fighting vehicles,Destroyed,BMP-2(K),"Bilohorivka, Siverskodonetsk raion",48.92143,38.26346
2024-02-14,Infantry fighting vehicles,Destroyed,BMP-1(P),"Bilohorivka, Siverskodonetsk raion",48.92143,38.26353
2024-02-14,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Bilohorivka, Siverskodonetsk raion",48.9212,38.26415
2024-02-14,Infantry fighting vehicles,Destroyed,BMP-1(P),"Bilohorivka, Siverskodonetsk raion",48.92277,38.2659
2024-02-14,Self-propelled artillery,Destroyed,152mm 2S19 'Msta-S',"Petrivske, Kupiansk raion",49.8029,37.90624
2024-02-14,Self-propelled artillery,Destroyed,152mm 2S19 'Msta-S',"Petrivske, Kupiansk raion",49.80269,37.91112
2024-02-14,Tanks,Damaged,T-72B3,"Volnovakha raion, Donetsk oblast",,
2024-02-14,Rocket and missile artillery,Destroyed,122mm 2B17 BM-21-1 (for 9K51 'Grad'),"Zhytlivka, Siverskodonetsk raion",49.101417,38.218306
2024-02-14,Rocket and missile artillery,Destroyed,122mm 2B17 BM-21-1 (for 9K51 'Grad'),"Zhytlivka, Siverskodonetsk raion",49.101417,38.218306
2024-02-14,Infantry fighting vehicles,Damaged,BTR-MDM 'Rakushka',"Khromove, Bakhmut raion",48.60811,37.92681
2024-02-14,Tanks,Destroyed,T-72B,"Mykilske, Volnovakha raion",47.762559,37.317613
2024-02-14,Infantry fighting vehicles,Destroyed,BTR-MDM 'Rakushka',"Khromove, Bakhmut raion",48.607278,37.921222
2024-02-14,Infantry fighting vehicles,Damaged,BMD-2,"Khromove, Bakhmut raion",48.607583,37.923056
2024-02-14,Infantry fighting vehicles,Destroyed,BMP-2(K),"Bakhmut, Bakhmut raion",48.564507,37.967673
2024-02-14,Tanks,Destroyed,T-80BV,"Shevchenko (Vuhledar hromada), Volnovakha raion",47.740011,37.149743
2024-02-14,Tanks,Destroyed,T-80BVM,"Shevchenko (Vuhledar hromada), Volnovakha raion",47.741306,37.14925
2024-02-14,Infantry fighting vehicles,Destroyed,MT-LB(V),"Shevchenko (Vuhledar hromada), Volnovakha raion",47.732518,37.156501
2024-02-14,Infantry fighting vehicles,Destroyed,MT-LB(V),"Shevchenko (Vuhledar hromada), Volnovakha raion",47.72825,37.147333
2024-02-14,Tanks,Destroyed,T-80BV,"Shevchenko (Vuhledar hromada), Volnovakha raion",47.737751,37.149102
2024-02-14,Self-propelled artillery,Destroyed,152mm 2S3(M) 'Akatsiya',"Volnovakha raion, Donetsk oblast",,
2024-02-15,Infantry fighting vehicles,Destroyed,BTR-80,"Novokalynove, Pokrovsk raion",48.221333,37.666169
2024-02-15,Infantry fighting vehicles,Destroyed,BMP-2(K),"Andriivka, Bakhmut raion",48.502583,37.983472
2024-02-15,Tanks,Destroyed,T-72B3 Obr. 2022,"Vasylivka (Ocheretyne hromada), Pokrovsk raion",48.170749,37.830802
2024-02-15,Infantry fighting vehicles,Destroyed,MT-LB(V),"Solodke, Volnovakha raion",47.788698,37.420853
2024-02-15,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Yampolivka, Kramatorsk raion",49.06071,38.01501
2024-02-15,Infantry fighting vehicles,Damaged,MT-LB(V),"Solodke, Volnovakha raion",47.788035,37.442343
2024-02-15,Infantry fighting vehicles,Destroyed,MT-LB(V),"Bilohorivka, Siverskodonetsk raion",48.912627,38.287209
2024-02-15,Engineering,Destroyed,BREM-1(M) armoured recovery vehicle,"Pidkuichansk, Svatove raion",49.488194,37.974056
2024-02-15,Infantry fighting vehicles,Destroyed,MT-LB(V),"Krokhmalne, Kupiansk raion",49.595568,37.930386
2024-02-15,Tanks,Abandoned,T-90M 'Proryv',"Yampolivka, Kramatorsk raion",49.0553,38.02396
2024-02-15,Anti-aircraft systems,Destroyed,MT-LB(V) with ZU-23 AA gun,"Synkivka, Kupiansk raion",49.77541,37.71206
2024-02-15,Infantry fighting vehicles,Damaged,BMP-3,"Kopani (Orikhiv hromada), Polohy raion",47.44438,35.75297
2024-02-15,Infantry fighting vehicles,Destroyed,BMP-1(P),"Avdiivske (Pervomaiske), Pokrovsk raion",48.079072,37.626397
2024-02-15,Tanks,Damaged,Unknown tank,"Solodke, Volnovakha raion",47.7888,37.4143
2024-02-15,Tanks,Damaged,Unknown tank,"Solodke, Volnovakha raion",47.7887,37.4143
2024-02-16,Infantry fighting vehicles,Destroyed,BMP-2(K),"Krynky, Kherson raion",46.71768,33.11225
2024-02-16,Infantry fighting vehicles,Destroyed,BMD-4M,"Krynky, Kherson raion",,
2024-02-16,Tanks,Destroyed,T-62MV Obr. 2022,"Solodke, Volnovakha raion",47.8024,37.4166
2024-02-16,Infantry fighting vehicles,Destroyed,BMP-1(P),"Solodke, Volnovakha raion",47.8026,37.41644
2024-02-16,Infantry fighting vehicles,Destroyed,BMP-1(P),"Solodke, Volnovakha raion",47.80265,37.41617
2024-02-16,Infantry fighting vehicles,Abandoned,BMP-3 688A-sb6-2KP,"Shevchenko (Vuhledar hromada), Volnovakha raion",47.728006,37.156125
2024-02-16,Infantry fighting vehicles,Destroyed,BMP-3 688A-sb6-2KP,"Shevchenko (Vuhledar hromada), Volnovakha raion",47.741306,37.14925
2024-02-16,Infantry fighting vehicles,Destroyed,BMP-3 688A-sb6-2KP,"Shevchenko (Vuhledar hromada), Volnovakha raion",47.741306,37.14925
2024-02-16,Tanks,Destroyed,T-90M 'Proryv',"Yampolivka, Kramatorsk raion",49.055417,38.027611
2024-02-17,Tanks,Destroyed,T-80BV,"Vodiane, Pokrovsk raion",48.10144,37.67636
2024-02-17,Tanks,Destroyed,T-80BV,"Synkivka, Kupiansk raion",49.77488,37.71167
2024-02-17,Drones,Destroyed,'Orlan-10' reconnaissance UAV,,,
2024-02-17,Tanks,Destroyed,T-80BV,"Bilohorivka, Siverskodonetsk raion",48.9286735,38.2677859
2024-02-17,Infantry fighting vehicles,Destroyed,BMP-2(K),"Bilohorivka, Siverskodonetsk raion",48.9284905,38.2681496
2024-02-17,Infantry fighting vehicles,Damaged,BMP-2(K),"Bilohorivka, Siverskodonetsk raion",48.9284354,38.2681317
2024-02-17,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Bilohorivka, Siverskodonetsk raion",48.9284354,38.2683434
2024-02-17,Infantry fighting vehicles,Destroyed,BMP-2(K),"Bilohorivka, Siverskodonetsk raion",48.9279082,38.2667619
2024-02-17,Infantry fighting vehicles,Destroyed,BMP-1(P),"Rivnopil (Velyka Novosilka hromada), Volnovakha raion",,
2024-02-17,Infantry fighting vehicles,Damaged,BMP-2(K),"Rivnopil (Velyka Novosilka hromada), Volnovakha raion",,
2024-02-17,Infantry fighting vehicles,Destroyed,BMP-2(K),Donetsk oblast,,
2024-02-17,Engineering,Damaged,EOV-3523 (KamAZ 6x6) excavator,"Yehorivka, Volnovakha raion",47.712163,37.218784
2024-02-17,Self-propelled artillery,Damaged,240mm 2S4 'Tyulpan',"Marinka, Pokrovsk raion",47.943499,37.526206
2024-02-17,Airplanes,Destroyed,Su-35S multirole aircraft,"Diakove, Rovenky raion",47.92801,39.16157
2024-02-17,Infantry fighting vehicles,Destroyed,BMP-2(K),"Kopani (Orikhiv hromada), Polohy raion",47.477917,35.759333
2024-02-17,Infantry fighting vehicles,Abandoned,BTR-82A(M),"Robotyne, Polohy raion",47.44442,35.81505
2024-02-17,Tanks,Damaged,T-54-3M,"Robotyne, Polohy raion",47.444664,35.823708
2024-02-17,Infantry fighting vehicles,Destroyed,BMP-2(K),"Avdiivske (Pervomaiske), Pokrovsk raion",48.089753,37.633093
2024-02-17,Infantry fighting vehicles,Destroyed,MT-LB(V),"Vodiane, Pokrovsk raion",48.098454,37.654964
2024-02-17,Infantry fighting vehicles,Destroyed,MT-LB(V),"Vodiane, Pokrovsk raion",48.098802,37.662872
2024-02-17,Infantry fighting vehicles,Abandoned,BMP-3 688A-sb6-2KP,"Robotyne, Polohy raion",47.43063,35.82608
2024-02-17,Transport,Destroyed,Unknown truck,"Dokuchaievsk, Kalmiuske raion",47.75509,37.64475
2024-02-17,Transport,Destroyed,KamAZ 6x6 with armoured cabin,"Dokuchaievsk, Kalmiuske raion",47.75509,37.64475
2024-02-17,Other,Destroyed,Unknown vehicle,"Vodiane, Pokrovsk raion",48.107836,37.640745
2024-02-17,Infantry fighting vehicles,Abandoned,BMP-1 or -2,"Novoprokopivka, Polohy raion",47.41686,35.83841
2024-02-17,Infantry fighting vehicles,Destroyed,BMP-2(K),"Novoprokopivka, Polohy raion",47.428333,35.842556
2024-02-17,Infantry fighting vehicles,Damaged,BTR-82A(M),"Robotyne, Polohy raion",,
2024-02-17,Infantry fighting vehicles,Destroyed,MT-LB(V),"Robotyne, Polohy raion",47.446417,35.824889
2024-02-17,Infantry fighting vehicles,Destroyed,MT-LB(V),"Honcharivka, Svatove raion",49.47415,38.13437
2024-02-17,Infantry fighting vehicles,Destroyed,MT-LB(V),"Lypove, Bakhmut raion",48.713435,38.321672
2024-02-18,Infantry fighting vehicles,Destroyed,BTR-80,"Novokalynove, Pokrovsk raion",48.2186969,37.6660165
2024-02-18,Tanks,Destroyed,T-80BVK,"Serebrianka reserve, Siverskodonetsk raion",48.959179,38.219504
2024-02-18,Infantry fighting vehicles,Damaged,MT-LB(V),"Novomykhailivka, Pokrovsk raion",,
2024-02-18,Infantry fighting vehicles,Destroyed,MT-LB(V),"Solodke, Volnovakha raion",47.788593,37.419175
2024-02-18,Self-propelled artillery,Destroyed,Unknown SPG,"Opytne, Bakhmut raion",48.536222,38.017056
2024-02-18,Infantry fighting vehicles,Destroyed,BTR-MDM 'Rakushka',"Khromove, Bakhmut raion",48.607472,37.923056
2024-02-18,Tanks,Damaged,T-72B3,,,
2024-02-18,Anti-aircraft systems,Destroyed,9A332 combat vehicle (for 9K334 'Gibka-S'),"Avdiivka, Pokrovsk raion",,
2024-02-18,Infantry fighting vehicles,Destroyed,MT-LB(V),"Synkivka, Kupiansk raion",49.775956,37.684484
2024-02-18,Tanks,Destroyed,T-80BV,"Synkivka, Kupiansk raion",49.775639,37.684389
2024-02-18,Infantry fighting vehicles,Destroyed,MT-LB(V),Donetsk oblast,,
2024-02-18,Engineering,Destroyed,BREM-1(M) armoured recovery vehicle,"Novomykhailivka, Pokrovsk raion",47.827667,37.4995
2024-02-18,Infantry fighting vehicles,Destroyed,MT-LB(V) with hydraulic dozer blade,"Verkhnotoretske, Pokrovsk raion",48.244611,37.852111
2024-02-18,Tanks,Destroyed,T-54-3M,"Robotyne, Polohy raion",,
2024-02-18,Transport,Destroyed,KamAZ 6x6,"Chelburda, Kherson raion",46.657324,32.970664
2024-02-18,Infantry fighting vehicles,Destroyed,BMP-3,Zaporizhzhia oblast,,
2024-02-18,Infantry fighting vehicles,Destroyed,MT-LB(V),"Verkhnotoretske, Pokrovsk raion",48.22575,37.84132
2024-02-19,Infantry fighting vehicles,Destroyed,BMP-1(P),"Avdiivka, Pokrovsk raion",48.151383,37.701938
2024-02-19,Airplanes,Destroyed,Su-35S multirole aircraft,"Mariupol, Mariupol raion",47.029502,37.482616
2024-02-19,Infantry fighting vehicles,Destroyed,BMP-3 688A-sb6-2KP,"Robotyne, Polohy raion",47.43305,35.82419
2024-02-19,Infantry fighting vehicles,Destroyed,MT-LB(V),"Solodke, Volnovakha raion",47.789402,37.421148
2024-02-19,Anti-aircraft systems,Damaged,Ural-4320 with S-60 AA gun,"Staromlynivka, Volnovakha raion",47.691997,36.811559
2024-02-19,Drones,Destroyed,ZALA Z-16 (421-16Е) reconnaissance UAV,"Stara Maiachka, Kherson raion",46.505273,33.183184
2024-02-19,Infantry fighting vehicles,Destroyed,BMP-1(P),"Bakhmut raion, Donetsk oblast",,
2024-02-19,Infantry fighting vehicles,Destroyed,BMP-2(K),"Andriivka, Bakhmut raion",48.503667,37.983111
2024-02-19,Infantry fighting vehicles,Destroyed,BMP-1AM 'Basurmanin',"Andriivka, Bakhmut raion",48.503667,37.983111
2024-02-19,Infantry fighting vehicles,Destroyed,BTR-82AT,,,
2024-02-19,Infantry fighting vehicles,Destroyed,BMP-1(P),"Krynychne (Lastochkyne), Pokrovsk raion",48.150991,37.691073
2024-02-19,Infantry fighting vehicles,Damaged,BMP-1(P),"Avdiivka, Pokrovsk raion",48.151472,37.702389
2024-02-19,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Robotyne, Polohy raion",47.43294,35.81243
2024-02-19,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Robotyne, Polohy raion",47.436617,35.818962
2024-02-19,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Robotyne, Polohy raion",47.436617,35.818962
2024-02-19,Infantry fighting vehicles,Damaged,BMP-1(P),"Avdiivka, Pokrovsk raion",48.151667,37.703722
2024-02-19,Infantry fighting vehicles,Destroyed,BMP-1(P),"Avdiivka, Pokrovsk raion",48.151288,37.701806
2024-02-19,Transport,Destroyed,KamAZ 6x6,"Mykolaivka Druha, Bakhmut raion",48.46097,38.00602
2024-02-19,Drones,Captured,'Orlan-10' reconnaissance UAV,,,
2024-02-20,Engineering,Destroyed,BREM-1(M) armoured recovery vehicle,"Staromlynivka, Volnovakha raion",47.684558,36.82388
2024-02-20,Tanks,Destroyed,T-80*,"Staromlynivka, Volnovakha raion",47.684584,36.824145
2024-02-20,Anti-aircraft systems,Destroyed,Ural-4320 with S-60 AA gun,"Staromlynivka, Volnovakha raion",47.685135,36.82179
2024-02-20,Infantry fighting vehicles,Destroyed,BMP-1 675-sb3KDZ,"Krynychne (Lastochkyne), Pokrovsk raion",48.1505,37.68833
2024-02-20,Infantry fighting vehicles,Destroyed,BMP-1(P),"Krynychne (Lastochkyne), Pokrovsk raion",48.15056,37.68834
2024-02-20,Infantry fighting vehicles,Damaged,BMP-2(K),"Robotyne, Polohy raion",,
2024-02-20,Infantry fighting vehicles,Abandoned,BMP-1(P),"Solodke, Volnovakha raion",47.79284,37.42086
2024-02-20,Infantry fighting vehicles,Destroyed,BMP-1(P),"Solodke, Volnovakha raion",47.79228,37.42092
2024-02-20,Infantry fighting vehicles,Destroyed,BMP-2(K),"Terny, Kramatorsk raion",49.074806,38.038444
2024-02-20,Infantry fighting vehicles,Destroyed,Unknown IFV,"Terny, Kramatorsk raion",49.07587771,38.03889463
2024-02-20,Infantry fighting vehicles,Destroyed,BMP-1(P),"Avdiivka, Pokrovsk raion",48.150056,37.722833
2024-02-20,Transport,Destroyed,Ural-4320,"Verkhnotoretske, Pokrovsk raion",48.216132,37.857013
2024-02-20,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Kupiansk raion, Kharkiv oblast",,
2024-02-20,Infantry fighting vehicles,Destroyed,MT-LB(V),"Solodke, Volnovakha raion",47.79177,37.42101
2024-02-20,Tanks,Destroyed,T-72B3 Obr. 2016,"Marinka, Pokrovsk raion",47.95036,37.48514
2024-02-21,Tanks,Abandoned,T-72B,"Avdiivske (Pervomaiske), Pokrovsk raion",48.073639,37.642056
2024-02-21,Infantry fighting vehicles,Destroyed,BMP-1 675-sb3KDZ,"Avdiivske (Pervomaiske), Pokrovsk raion",48.073983,37.641181
2024-02-21,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Avdiivske (Pervomaiske), Pokrovsk raion",48.075974,37.637412
2024-02-21,Tanks,Abandoned,Unknown tank,"Avdiivske (Pervomaiske), Pokrovsk raion",48.07352,37.640773
2024-02-21,Infantry fighting vehicles,Destroyed,MT-LBVM(K),"Dibrova, Siverskodonetsk raion",48.98966,38.11421
2024-02-21,Towed artillery,Destroyed,152mm 52-P-546 D-20 gun-howitzer,Kherson oblast,,
2024-02-21,Tanks,Destroyed,Unknown tank,Donetsk oblast,,
2024-02-21,Tanks,Destroyed,T-80BV,"Yasnohorivka (Krasnohorivka), Pokrovsk raion",48.209694,37.735111
2024-02-21,Tanks,Destroyed,T-80BV,"Yasnohorivka (Krasnohorivka), Pokrovsk raion",48.209694,37.735111
2024-02-21,Infantry fighting vehicles,Destroyed,BMP-2(K),"Bakhmut, Bakhmut raion",48.575466,38.010507
2024-02-21,Infantry fighting vehicles,Destroyed,BMD-2,"Khromove, Bakhmut raion",48.60088,37.92572
2024-02-21,Transport,Destroyed,Ural-4320,"Avdiivka, Pokrovsk raion",48.143429,37.74187
2024-02-21,Transport,Destroyed,Ural-4320,"Avdiivka, Pokrovsk raion",48.142763,37.743011
2024-02-21,Transport,Destroyed,Ural-4320,"Avdiivka, Pokrovsk raion",48.142044,37.744229
2024-02-21,Infantry fighting vehicles,Destroyed,MT-LB(V),"Avdiivka, Pokrovsk raion",48.14645,37.738242
2024-02-21,Tanks,Damaged,T-90M 'Proryv',"Obryvka, Kakhovka raion",46.664194,33.241583
2024-02-21,Infantry fighting vehicles,Abandoned,BTR-82A(M),"Robotyne, Polohy raion",47.44384,35.81095
2024-02-21,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Novoselivka Druha, Pokrovsk raion",48.212957,37.801506
2024-02-22,Drones,Destroyed,Supercam S350 reconnaissance UAV,"Pokrovsk raion, Donetsk oblast",,
2024-02-22,Infantry fighting vehicles,Destroyed,BMP-3,"Ivanivske, Bakhmut raion",48.56,37.938861
2024-02-22,Infantry fighting vehicles,Destroyed,BMP-3 688A-sb6-2KP,"Ivanivske, Bakhmut raion",48.560083,37.94
2024-02-22,Infantry fighting vehicles,Destroyed,BMP-3,"Ivanivske, Bakhmut raion",48.56,37.940056
2024-02-22,Infantry fighting vehicles,Destroyed,BMP-3,"Ivanivske, Bakhmut raion",48.559944,37.94
